year,quarter,cik,accession,company_name,form_type,date_filed,contract_link,exhibit,exhibit_lead,content_type,label,parties,parties_raw,image_count,ocr_labeled,amend,restate,joinder,termination,archive_name
2002,QTR2,883241,000116606302000010,SYNOPSYS INC,10-Q,2002-06-17,https://mcc.law.stanford.edu/data/883241/000116606302000010/exhibit10_1.txt,EX-10,EX-10,text/plain,services,"[""richard newton"",""synopsys inc""]","[""a richard newton"",""synopsys inc""]",0,false,true,true,false,false,883241/000116606302000010/exhibit10_1.txt
2001,QTR2,885741,000095015201502043,GLIATECH INC,10-Q,2001-05-15,https://mcc.law.stanford.edu/data/885741/000095015201502043/l87939aex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""emcm"",""gliatech inc"",""gliatech medical inc""]","[""emcm"",""european medical contract manufacturing"",""gliatech inc"",""gliatech medical inc""]",0,false,true,true,false,false,885741/000095015201502043/l87939aex10-1.txt
2004,QTR2,885975,000095013404007528,CINEMARK USA INC  TX,10-Q,2004-05-14,https://mcc.law.stanford.edu/data/885975/000095013404007528/d15360exv10w2.txt,EX-10.2,EX-10,text/plain,services,"[""alan w stock"",""cinemark usa inc tx""]","[""alan w stock"",""cinemark usa inc tx""]",0,false,true,true,false,false,885975/000095013404007528/d15360exv10w2.txt
2002,QTR2,885988,000088598802000008,INTEGRAMED AMERICA INC,10-K,2002-04-01,https://mcc.law.stanford.edu/data/885988/000088598802000008/exhibit1088d.txt,EX-10,EX-10,text/plain,services,"[""integramed america inc"",""mpd medical associates""]","[""integramed america inc"",""mpd medical associates pc""]",0,false,true,false,false,false,885988/000088598802000008/exhibit1088d.txt
2002,QTR2,885988,000088598802000008,INTEGRAMED AMERICA INC,10-K,2002-04-01,https://mcc.law.stanford.edu/data/885988/000088598802000008/exhibit1098c.txt,EX-10,EX-10,text/plain,services,"[""inmd"",""integramed america inc"",""mpd medical associates""]","[""inmd"",""integramed america inc"",""mpd medical associates"",""pc""]",0,false,true,false,false,false,885988/000088598802000008/exhibit1098c.txt
2005,QTR2,885988,000088598805000064,INTEGRAMED AMERICA INC,10-Q,2005-05-16,https://mcc.law.stanford.edu/data/885988/000088598805000064/exhibit1032a.txt,EX-10,EX-10,text/plain,services,"[""integramed america inc"",""renewable products marketing group llc"",""reproductive partners inc"",""rpi""]","[""integramed america inc"",""reproductive partners inc"",""reproductive partners medical group inc"",""rpi""]",0,false,true,false,false,false,885988/000088598805000064/exhibit1032a.txt
2007,QTR2,885988,000088598807000023,INTEGRAMED AMERICA INC,10-Q,2007-05-11,https://mcc.law.stanford.edu/data/885988/000088598807000023/exhibit1013i.txt,EX-10,EX-10,text/plain,services,"[""integramed america inc"",""shady grove fertility reproductive science center pc""]","[""integramed america inc"",""shady grove fertility reproductive science center pc"",""shady grove fertiltity reproductive science center pc""]",0,false,true,false,false,false,885988/000088598807000023/exhibit1013i.txt
2001,QTR2,886163,000088616301500010,LIGAND PHARMACEUTICALS INC,10-Q,2001-05-07,https://mcc.law.stanford.edu/data/886163/000088616301500010/ligandex10-233.txt,EX-10,EX-10,text/plain,services,"[""ahp"",""american home products corporation"",""ligand pharmaceuticals inc"",""wyeth-ayerst research division""]","[""ahp"",""american home products corporation"",""ligand pharmaceuticals inc"",""ligand pharmaceuticals incorporated"",""wyeth-ayerst research division""]",0,false,true,false,false,false,886163/000088616301500010/ligandex10-233.txt
2001,QTR2,886163,000088616301500010,LIGAND PHARMACEUTICALS INC,10-Q,2001-05-07,https://mcc.law.stanford.edu/data/886163/000088616301500010/ligandex10-234.txt,EX-10,EX-10,text/plain,services,"[""ahp"",""american home products corporation"",""ligand pharmaceuticals inc"",""wyeth-ayerst research division""]","[""ahp"",""american home products corporation"",""ligand pharmaceuticals inc"",""ligand pharmaceuticals incorporated"",""wyeth-ayerst research division""]",0,false,true,false,false,false,886163/000088616301500010/ligandex10-234.txt
2001,QTR2,887023,000095012901001871,TEXAS BIOTECHNOLOGY CORP  DE ,10-K,2001-04-02,https://mcc.law.stanford.edu/data/887023/000095012901001871/h83395ex10-75.txt,EX-10.75,EX-10,text/plain,services,"[""john m pietruski"",""texas biotechnology corporation""]","[""john m pietruski"",""texas biotechnology corp de"",""texas biotechnology corporation""]",0,false,true,false,false,false,887023/000095012901001871/h83395ex10-75.txt
2001,QTR2,887227,000089161801501333,CHOLESTECH CORPORATION,10-K,2001-06-25,https://mcc.law.stanford.edu/data/887227/000089161801501333/f73469ex10-31.txt,EX-10.31,EX-10,text/plain,services,"[""cholestech corporation"",""gmr marketing inc"",""wellcheck inc""]","[""cholestech corporation"",""gmr marketing inc"",""wellcheck inc""]",0,false,true,false,false,false,887227/000089161801501333/f73469ex10-31.txt
2002,QTR2,88948,000008894802000005,SENECA FOODS CORP  NY ,8-K,2002-06-11,https://mcc.law.stanford.edu/data/88948/000008894802000005/ex10-602.txt,EX-10,EX-10,text/plain,services,"[""general mills inc"",""general mills operations llc"",""pillsbury"",""pillsbury company"",""seneca foods corporation""]","[""a pillsbury"",""general mills inc"",""general mills operations inc"",""gmoi"",""pillsbury company"",""seneca foods corp ny"",""seneca foods corporation""]",0,false,true,true,false,false,88948/000008894802000005/ex10-602.txt
2001,QTR2,892112,000092735601500161,RIBOZYME PHARMACEUTICALS INC,10-Q,2001-05-15,https://mcc.law.stanford.edu/data/892112/000092735601500161/dex102.txt,EX-10.2,EX-10,text/plain,services,"[""chiron corp"",""ribozyme pharmaceuticals inc""]","[""chiron corp"",""ribozyme pharmaceuticals inc""]",0,false,true,false,false,false,892112/000092735601500161/dex102.txt
2001,QTR2,894010,000095013101500731,DANKA BUSINESS SYSTEMS PLC,S-4/A,2001-04-17,https://mcc.law.stanford.edu/data/894010/000095013101500731/dex1031.txt,EX-10.31,EX-10,text/plain,services,"[""danka business systems plc"",""general electric capital corporation""]","[""danka business systems plc"",""general electric capital corporation""]",0,false,true,true,false,false,894010/000095013101500731/dex1031.txt
2001,QTR2,894010,000095013101500731,DANKA BUSINESS SYSTEMS PLC,S-4/A,2001-04-17,https://mcc.law.stanford.edu/data/894010/000095013101500731/dex1032.txt,EX-10.32,EX-10,text/plain,services,"[""danka business systems plc"",""ge capital"",""general electric capital corporation""]","[""danka business systems plc"",""ge capital"",""general electric capital corporation""]",0,false,true,true,false,false,894010/000095013101500731/dex1032.txt
2001,QTR2,894010,000095013101501544,DANKA BUSINESS SYSTEMS PLC,S-4/A,2001-05-16,https://mcc.law.stanford.edu/data/894010/000095013101501544/dex1031.txt,EX-10.31,EX-10,text/plain,services,"[""danka business systems plc"",""general electric capital corporation""]","[""danka business systems plc"",""general electric capital corporation""]",0,false,true,true,false,false,894010/000095013101501544/dex1031.txt
2002,QTR2,894010,000102140802008675,DANKA BUSINESS SYSTEMS PLC,10-K,2002-06-21,https://mcc.law.stanford.edu/data/894010/000102140802008675/dex1035.txt,EX-10.35,EX-10,text/plain,services,"[""danka business systems plc"",""danka office imaging company"",""danka oi"",""ge capital"",""general electric capital corporation""]","[""danka business systems plc"",""danka office imaging company"",""danka oi"",""ge capital"",""general electric capital corporation""]",0,false,true,true,false,false,894010/000102140802008675/dex1035.txt
2002,QTR2,8947,000093066102001852,AZZ INC,10-K,2002-05-24,https://mcc.law.stanford.edu/data/8947/000093066102001852/dex1025.txt,EX-10.25,EX-10,text/plain,services,"[""azz inc"",""azz incorporated"",""david h dingus"",""rcg capital markets group inc""]","[""azz inc"",""azz incorporated"",""david h dingus"",""rcg capital markets group inc""]",0,false,true,false,false,false,8947/000093066102001852/dex1025.txt
2003,QTR2,895040,000095012903002669,EL PASO ENERGY PARTNERS LP,8-K,2003-05-13,https://mcc.law.stanford.edu/data/895040/000095012903002669/h05502exv10wa.txt,EX-10.A,EX-10,text/plain,services,"[""deeptech international inc"",""dii"",""el paso energy partners lp"",""epfs"",""gtllc"",""gulfterra energy company llc"",""gulfterra gp holding company""]","[""deeptech international inc"",""dii"",""el paso energy partners lp"",""el paso field services lp"",""epfs"",""gtllc"",""gulfterra energy company llc"",""gulfterra gp holding company""]",0,false,true,false,false,false,895040/000095012903002669/h05502exv10wa.txt
2001,QTR2,895041,000102670001500112,GRILL CONCEPTS INC,8-K,2001-05-18,https://mcc.law.stanford.edu/data/895041/000102670001500112/ex102_8k.txt,EX-10.2,EX-10,text/plain,services,"[""gci"",""grill concepts inc"",""starwood hotels and resorts worldwide inc""]","[""gci"",""grill concepts inc"",""starwood hotels and resorts worldwide inc""]",0,false,true,false,false,false,895041/000102670001500112/ex102_8k.txt
2006,QTR2,895041,000121478206000104,GRILL CONCEPTS INC,8-K,2006-06-26,https://mcc.law.stanford.edu/data/895041/000121478206000104/ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""gci"",""grill concepts inc"",""starwood hotels and resorts worldwide inc""]","[""gci"",""grill concepts inc"",""starwood hotels and resorts worldwide inc""]",0,false,true,false,false,false,895041/000121478206000104/ex10-1.txt
2001,QTR2,898684,000089155401502345,FINLAY FINE JEWELRY CORP,10-K,2001-04-30,https://mcc.law.stanford.edu/data/898684/000089155401502345/d25554_ex10-18j.txt,EX-10.18J,EX-10,text/plain,services,"[""bankboston na"",""finlay fine jewelry corporation"",""fleet national bank"",""rhode island hospital trust national bank"",""sovereign bank""]","[""bankboston na"",""finlay fine jewelry corp"",""finlay fine jewelry corporation"",""fleet national bank"",""rhode island hospital trust national bank"",""sovereign bank""]",0,false,true,false,false,false,898684/000089155401502345/d25554_ex10-18j.txt
2001,QTR2,898684,000089155401502345,FINLAY FINE JEWELRY CORP,10-K,2001-04-30,https://mcc.law.stanford.edu/data/898684/000089155401502345/d25554_ex10-18k.txt,EX-10.18K,EX-10,text/plain,services,"[""bankboston na"",""finlay fine jewelry corporation"",""fleet national bank"",""rhode island hospital trust national bank"",""sovereign bank""]","[""bankboston na"",""finlay fine jewelry corp"",""finlay fine jewelry corporation"",""fleet national bank"",""rhode island hospital trust national bank"",""sovereign bank""]",0,false,true,false,false,false,898684/000089155401502345/d25554_ex10-18k.txt
2002,QTR2,898684,000089155402002501,FINLAY FINE JEWELRY CORP,10-K,2002-04-29,https://mcc.law.stanford.edu/data/898684/000089155402002501/d50440_ex10-10b.txt,EX-10.10B,EX-10,text/plain,services,"[""desai capital management corporation"",""finlay enterprises inc de"",""finlay fine jewelry corporation""]","[""desai capital management corporation"",""finlay enterprises inc"",""finlay fine jewelry corp"",""finlay fine jewelry corporation""]",0,false,true,false,false,false,898684/000089155402002501/d50440_ex10-10b.txt
2002,QTR2,898684,000089155402002501,FINLAY FINE JEWELRY CORP,10-K,2002-04-29,https://mcc.law.stanford.edu/data/898684/000089155402002501/d50440_ex10-9b.txt,EX-10.9B,EX-10,text/plain,services,"[""finlay enterprises inc de"",""finlay fine jewelry corporation"",""thomas h lee capital llc"",""thomas h lee company""]","[""finlay enterprises inc"",""finlay fine jewelry corp"",""finlay fine jewelry corporation"",""thomas h lee capital llc"",""thomas h lee company""]",0,false,true,false,false,false,898684/000089155402002501/d50440_ex10-9b.txt
2000,QTR2,898684,000093041300000945,FINLAY FINE JEWELRY CORP,10-Q,2000-06-13,https://mcc.law.stanford.edu/data/898684/000093041300000945/0000930413-00-000945-0002.txt,EX-10.1,EX-10,text/plain,services,"[""bankboston na"",""finlay fine jewelry corporation"",""fleet national bank"",""rhode island hospital trust national bank"",""sovereign bank""]","[""bankboston na"",""finlay fine jewelry corp"",""finlay fine jewelry corporation"",""fleet national bank"",""rhode island hospital trust national bank"",""sovereign bank""]",0,false,true,false,false,false,898684/000093041300000945/0000930413-00-000945-0002.txt
2002,QTR2,899281,000091205702012987,SITHE INDEPENDENCE FUNDING CORP,10-K,2002-04-01,https://mcc.law.stanford.edu/data/899281/000091205702012987/a2074499zex-10_834.txt,EX-10.8(34),EX-10,text/plain,services,"[""anr pipeline company"",""sithe independence funding corp"",""sitheindependence power partners lp""]","[""anr pipeline company"",""sithe independence funding corp"",""sithe/independence power partners l p""]",0,false,true,false,false,false,899281/000091205702012987/a2074499zex-10_834.txt
2002,QTR2,899281,000091205702012987,SITHE INDEPENDENCE FUNDING CORP,10-K,2002-04-01,https://mcc.law.stanford.edu/data/899281/000091205702012987/a2074499zex-10_835.txt,EX-10.8(35),EX-10,text/plain,services,"[""anr pipeline company"",""sithe independence funding corp"",""sitheindependence power partners lp""]","[""anr pipeline company"",""sithe independence funding corp"",""sithe/independence power partners l p""]",0,false,true,false,false,false,899281/000091205702012987/a2074499zex-10_835.txt
2006,QTR2,902274,000095015206002923,LIBBEY INC,8-K/A,2006-04-05,https://mcc.law.stanford.edu/data/902274/000095015206002923/l19460cexv10w1.txt,EX-10.1,EX-10,text/plain,services,"[""crisa corporation"",""crisa ltd"",""crisa texas ltd"",""libbey inc"",""vitro sa de cv"",""vitrocrisa comercial s""]","[""crisa corporation"",""crisa ltd"",""crisa texas ltd"",""libbey inc"",""vitro sa de cv"",""vitrocrisa comercial s""]",0,false,true,true,false,false,902274/000095015206002923/l19460cexv10w1.txt
2003,QTR2,904020,000090402003000009,ATLANTIC COAST AIRLINES HOLDINGS INC,10-Q,2003-05-12,https://mcc.law.stanford.edu/data/904020/000090402003000009/kyle.txt,EX-10,EX-10,text/plain,services,"[""atlantic coast airlines holdings inc"",""atlantic coast jet inc"",""delta air lines inc""]","[""atlantic coast airlines holdings inc"",""atlantic coast jet inc"",""delta air lines inc""]",0,false,true,false,false,false,904020/000090402003000009/kyle.txt
2001,QTR2,905722,000090572201500011,HUNTCO INC,10-K,2001-06-18,https://mcc.law.stanford.edu/data/905722/000090572201500011/ima1.txt,EX-10,EX-10,text/plain,services,"[""enron north america corp"",""hsi"",""huntco inc"",""huntco steel inc""]","[""enron north america corp"",""hsi"",""huntco inc"",""huntco steel inc""]",0,false,true,false,false,false,905722/000090572201500011/ima1.txt
2001,QTR2,905722,000090572201500011,HUNTCO INC,10-K,2001-06-18,https://mcc.law.stanford.edu/data/905722/000090572201500011/ima2.txt,EX-10,EX-10,text/plain,services,"[""enron north america corp"",""hsi"",""huntco inc"",""huntco steel inc""]","[""enron north america corp"",""hsi"",""huntco inc"",""huntco steel inc""]",0,false,true,false,false,false,905722/000090572201500011/ima2.txt
2001,QTR2,908139,000090813901500005,AMERICO LIFE INC,10-Q,2001-05-15,https://mcc.law.stanford.edu/data/908139/000090813901500005/exhibit03.txt,EX-2,EX-2,text/plain,services,"[""americo life inc"",""employers reassurance corporation""]","[""americo life inc"",""employers reassurance corporation""]",0,false,true,false,false,false,908139/000090813901500005/exhibit03.txt
2001,QTR2,908139,000090813901500005,AMERICO LIFE INC,10-Q,2001-05-15,https://mcc.law.stanford.edu/data/908139/000090813901500005/exhibit07.txt,EX-10,EX-10,text/plain,services,"[""americo life inc"",""employers reassurance corporation"",""fremont business""]","[""americo life inc"",""employers reassurance corporation"",""fremont business""]",0,false,true,false,false,false,908139/000090813901500005/exhibit07.txt
2002,QTR2,908797,000095013402003473,COHO ENERGY INC,10-K,2002-04-09,https://mcc.law.stanford.edu/data/908797/000095013402003473/d95567ex10-18.txt,EX-10.18,EX-10,text/plain,services,"[""coho"",""coho energy inc"",""coho oil and gas inc"",""tco"",""teppco crude oil llc""]","[""a coho"",""b coho"",""coho energy inc"",""coho oil and gas inc"",""tco"",""teppco crude oil lp""]",0,false,true,false,false,false,908797/000095013402003473/d95567ex10-18.txt
2004,QTR2,909950,000095014404003807,ALLIED HOLDINGS INC,10-K,2004-04-13,https://mcc.law.stanford.edu/data/909950/000095014404003807/g87601exv10w20xay.txt,EX-10.20(A),EX-10,text/plain,services,"[""allied holdings inc"",""ibm"",""international business machines corporation""]","[""allied holdings inc"",""ibm"",""international business machines corporation""]",0,false,true,false,false,false,909950/000095014404003807/g87601exv10w20xay.txt
2005,QTR2,909950,000095014405003952,ALLIED HOLDINGS INC,10-K,2005-04-18,https://mcc.law.stanford.edu/data/909950/000095014405003952/g94220exv10w18.txt,EX-10.18,EX-10,text/plain,services,"[""allied automotive group inc"",""allied holdings inc"",""brad ross"",""general motors corporation"",""hugh sawyer"",""mike odonnell""]","[""allied automotive group inc"",""allied holdings inc"",""brad ross"",""general motors corporation"",""gm"",""hugh sawyer"",""mike o'donnell""]",0,false,true,false,false,false,909950/000095014405003952/g94220exv10w18.txt
2005,QTR2,909950,000095014405003952,ALLIED HOLDINGS INC,10-K,2005-04-18,https://mcc.law.stanford.edu/data/909950/000095014405003952/g94220exv10w19.txt,EX-10.19,EX-10,text/plain,services,"[""allied automotive group inc"",""allied holdings inc"",""cadillac"",""duffy"",""general motors corporation""]","[""allied automotive group inc"",""allied holdings inc"",""cadillac"",""duffy"",""general motors corporation"",""gm""]",0,false,true,false,false,false,909950/000095014405003952/g94220exv10w19.txt
2005,QTR2,909950,000095014405003952,ALLIED HOLDINGS INC,10-K,2005-04-18,https://mcc.law.stanford.edu/data/909950/000095014405003952/g94220exv10w21.txt,EX-10.21,EX-10,text/plain,services,"[""allied automotive group inc"",""allied holdings inc"",""allied systems ltd"",""tommy kirkman"",""toyota motor sales usa inc""]","[""allied automotive group"",""allied holdings inc"",""allied systems ltd"",""tommy kirkman"",""toyota motor sales usa inc""]",0,false,true,false,false,false,909950/000095014405003952/g94220exv10w21.txt
2006,QTR2,909950,000095014406005980,ALLIED HOLDINGS INC,10-K,2006-06-16,https://mcc.law.stanford.edu/data/909950/000095014406005980/g00481exv10w16xcy.txt,EX-10.16(C),EX-10,text/plain,services,"[""allied holdings inc"",""allied systems ltd"",""daimlerchrysler corporation""]","[""allied holdings inc"",""allied systems"",""daimlerchrysler corporation""]",0,false,true,false,false,false,909950/000095014406005980/g00481exv10w16xcy.txt
2006,QTR2,909950,000095014406005980,ALLIED HOLDINGS INC,10-K,2006-06-16,https://mcc.law.stanford.edu/data/909950/000095014406005980/g00481exv10w17xby.txt,EX-10.17(B),EX-10,text/plain,services,"[""allied automotive group inc"",""allied holdings inc"",""general motors corporation""]","[""allied automotive group inc"",""allied holdings inc"",""general motors corporation"",""gm""]",0,false,true,false,false,false,909950/000095014406005980/g00481exv10w17xby.txt
2006,QTR2,909950,000095014406005980,ALLIED HOLDINGS INC,10-K,2006-06-16,https://mcc.law.stanford.edu/data/909950/000095014406005980/g00481exv10w18.txt,EX-10.18,EX-10,text/plain,services,"[""allied holdings inc"",""allied systems ltd"",""american honda motor co inc""]","[""allied holdings inc"",""allied systems ltd"",""american honda motor co inc"",""american honda motor company""]",0,false,true,false,false,false,909950/000095014406005980/g00481exv10w18.txt
2001,QTR2,910079,000091007901500006,BEDFORD PROPERTY INVESTORS INC MD,10-Q,2001-05-04,https://mcc.law.stanford.edu/data/910079/000091007901500006/bpiaex10.txt,EX-10,EX-10,text/plain,services,"[""bedford acquisitions inc"",""bedford property investors inc md"",""bpia"",""westminster holdings inc""]","[""bedford acquisitions inc"",""bedford property investors inc md"",""bpia"",""westminster holdings inc""]",0,false,true,false,false,false,910079/000091007901500006/bpiaex10.txt
2004,QTR2,911147,000091114704000011,CENTURY CASINOS INC  CO ,10-Q,2004-05-14,https://mcc.law.stanford.edu/data/911147/000091114704000011/exhibit10131.txt,EX-10,EX-10,text/plain,services,"[""century casinos inc co"",""flyfish casino consulting ag""]","[""century casinos inc co"",""flyfish casino consulting ag""]",0,false,true,false,false,false,911147/000091114704000011/exhibit10131.txt
2002,QTR2,911216,000108802002000022,PALATIN TECHNOLOGIES INC,10-Q,2002-05-15,https://mcc.law.stanford.edu/data/911216/000108802002000022/exhibit10-1.txt,EX-10,EX-10,text/plain,services,"[""mallinckrodt"",""mallinckrodt inc"",""palatin technologies inc""]","[""a mallinckrodt"",""mallinckrodt inc"",""palatin technologies inc""]",0,false,true,false,false,false,911216/000108802002000022/exhibit10-1.txt
2003,QTR2,911534,000095013003003490,TRUMP MARINA ASSOCIATES LP,S-4,2003-05-01,https://mcc.law.stanford.edu/data/911534/000095013003003490/dex1010.txt,EX-10.10,EX-10,text/plain,services,"[""tlp management services llc"",""trump marina associates llc"",""twenty-nine palms band of luiseno mission indians of california"",""twenty-nine palms enterprises corporation""]","[""thcr management services llc"",""trump marina associates lp"",""twenty-nine palms band of luiseno mission indians of california"",""twenty-nine palms enterprises corporation""]",0,false,true,true,false,false,911534/000095013003003490/dex1010.txt
2003,QTR2,911534,000095013003003490,TRUMP MARINA ASSOCIATES LP,S-4,2003-05-01,https://mcc.law.stanford.edu/data/911534/000095013003003490/dex1012.txt,EX-10.12,EX-10,text/plain,services,"[""trump marina associates llc"",""twenty-nine palms band""]","[""trump marina associates lp"",""twenty-nine palms band""]",0,false,true,false,false,false,911534/000095013003003490/dex1012.txt
2003,QTR2,911534,000095013003003490,TRUMP MARINA ASSOCIATES LP,S-4,2003-05-01,https://mcc.law.stanford.edu/data/911534/000095013003003490/dex103.txt,EX-10.3,EX-10,text/plain,services,"[""taj associates"",""tcs"",""trump casino services llc"",""trump marina associates llc"",""trump plaza associates llc"",""trump taj mahal"",""trumps castle associates""]","[""taj associates"",""tcs"",""trump casino services llc"",""trump marina associates lp"",""trump plaza associates"",""trump taj mahal"",""trump's castle associates lp""]",0,false,true,true,false,false,911534/000095013003003490/dex103.txt
2003,QTR2,911534,000095013003003490,TRUMP MARINA ASSOCIATES LP,S-4,2003-05-01,https://mcc.law.stanford.edu/data/911534/000095013003003490/dex105.txt,EX-10.5,EX-10,text/plain,services,"[""barden-davis casino llc"",""buffington harbor riverboats llc"",""trump indiana inc"",""trump marina associates llc""]","[""barden-davis casino llc"",""buffington harbor riverboats llc"",""trump indiana inc"",""trump marina associates lp""]",0,false,true,true,false,false,911534/000095013003003490/dex105.txt
2003,QTR2,911534,000095013003003490,TRUMP MARINA ASSOCIATES LP,S-4,2003-05-01,https://mcc.law.stanford.edu/data/911534/000095013003003490/dex107.txt,EX-10.7,EX-10,text/plain,services,"[""buffington harbor riverboats llc"",""majestic star casino llc"",""trump indiana inc"",""trump marina associates llc""]","[""buffington harbor riverboats llc"",""majestic star casino llc"",""trump indiana inc"",""trump marina associates lp""]",0,false,true,true,false,false,911534/000095013003003490/dex107.txt
2001,QTR2,912183,000091205701506536,CUBIST PHARMACEUTICALS INC,10-K,2001-04-02,https://mcc.law.stanford.edu/data/912183/000091205701506536/a2042768zex-10_56.txt,EX-10.56,EX-10,text/plain,services,"[""clindev"",""cubist pharmaceuticals inc"",""lessing"",""michael f de bruin""]","[""a lessing"",""clindev"",""cubist pharmaceuticals inc"",""michael f de bruin""]",0,false,true,false,false,false,912183/000091205701506536/a2042768zex-10_56.txt
2001,QTR2,912183,000091205701506536,CUBIST PHARMACEUTICALS INC,10-K,2001-04-02,https://mcc.law.stanford.edu/data/912183/000091205701506536/a2042768zex-10_57.txt,EX-10.57,EX-10,text/plain,services,"[""clindev"",""cubist pharmaceuticals inc"",""lessing"",""michael f de bruin""]","[""a lessing"",""clindev"",""cubist pharmaceuticals inc"",""michael f de bruin""]",0,false,true,false,false,false,912183/000091205701506536/a2042768zex-10_57.txt
2002,QTR2,912908,000095015902000210,FOAMEX INTERNATIONAL INC,10-K,2002-04-01,https://mcc.law.stanford.edu/data/912908/000095015902000210/fxex1018-1.txt,EX-10,EX-10,text/plain,services,"[""foamex asia inc"",""foamex international inc"",""hua kee company limited""]","[""a hua kee company limited"",""b foamex asia inc"",""foamex international inc""]",0,false,true,true,false,false,912908/000095015902000210/fxex1018-1.txt
2001,QTR2,913665,000091366501000010,MOTIENT CORP,10-K,2001-04-02,https://mcc.law.stanford.edu/data/913665/000091366501000010/0000913665-01-000010-0014.txt,EX-10.43A,EX-10,text/plain,services,"[""mobile satellite ventures gp inc"",""motient corp"",""motient services inc"",""newco""]","[""mobile satellite ventures llc"",""motient corp"",""motient services inc"",""newco""]",0,false,true,false,false,false,913665/000091366501000010/0000913665-01-000010-0014.txt
2002,QTR2,913949,000101287002002697,MACROMEDIA INC,10-K,2002-06-12,https://mcc.law.stanford.edu/data/913949/000101287002002697/dex1022.txt,EX-10.22,EX-10,text/plain,services,"[""john giffen"",""macromedia inc""]","[""john (ian) giffen"",""macromedia inc""]",0,false,true,false,false,false,913949/000101287002002697/dex1022.txt
2001,QTR2,915773,000095014401501796,SUMMIT PROPERTIES INC,10-Q,2001-05-10,https://mcc.law.stanford.edu/data/915773/000095014401501796/g69016ex10-2.txt,EX-10.2,EX-10,text/plain,services,"[""first union securities inc"",""jp morgan securities inc"",""merrill lynch and co"",""merrill lynch pierce fenner and smith incorporated"",""morgan stanley and co llc"",""summit properties inc"",""summit properties partnership lp""]","[""first union securities inc"",""jp morgan securities inc"",""merrill lynch and co"",""merrill lynch pierce fenner and smith incorporated"",""morgan stanley and co incorporated"",""summit properties inc"",""summit properties partnership lp""]",0,false,true,false,false,false,915773/000095014401501796/g69016ex10-2.txt
2001,QTR2,915901,000091205701516133,INVERNESS MEDICAL TECHNOLOGY INC DE,10-Q,2001-05-15,https://mcc.law.stanford.edu/data/915901/000091205701516133/a2048392zex-10_1.txt,EX-10.1,EX-10,text/plain,services,"[""inverness medical technology inc de"",""lifescan inc"",""selfcare inc""]","[""inverness medical technology inc de"",""lifescan inc"",""selfcare inc""]",0,false,true,false,false,false,915901/000091205701516133/a2048392zex-10_1.txt
2002,QTR2,916104,000095012402001345,VEMCO INC  MI ,10-K,2002-04-15,https://mcc.law.stanford.edu/data/916104/000095012402001345/k68618ex10-13_3.txt,EX-10.13.3,EX-10,text/plain,services,"[""realven inc"",""vemco inc mi"",""venture heavy machinery limited liability company"",""venture holdings corporation"",""venture industries inc"",""venture real estate inc"",""venture sales and engineering corp""]","[""realven inc"",""vemco inc mi"",""venture heavy machinery limited liability company"",""venture holdings corporation"",""venture industries corporation"",""venture real estate inc"",""venture sales and engineering corp""]",0,false,true,false,false,false,916104/000095012402001345/k68618ex10-13_3.txt
2002,QTR2,916365,000095014402005220,TRACTOR SUPPLY CO  DE ,10-Q,2002-05-13,https://mcc.law.stanford.edu/data/916365/000095014402005220/g76225ex10-62.txt,EX-10.62,EX-10,text/plain,services,"[""great american group inc"",""quality stores inc"",""tractor supply co de"",""tractor supply company"",""tsc""]","[""great american group"",""quality stores inc"",""tractor supply co de"",""tractor supply company"",""tsc""]",0,false,true,false,false,false,916365/000095014402005220/g76225ex10-62.txt
2002,QTR2,916365,000095014402005220,TRACTOR SUPPLY CO  DE ,10-Q,2002-05-13,https://mcc.law.stanford.edu/data/916365/000095014402005220/g76225ex10-63.txt,EX-10.63,EX-10,text/plain,services,"[""great american group inc"",""quality stores inc"",""tractor supply co de"",""tractor supply company"",""tsc""]","[""great american group"",""quality stores inc"",""tractor supply co de"",""tractor supply company"",""tsc""]",0,false,true,false,false,false,916365/000095014402005220/g76225ex10-63.txt
2002,QTR2,916365,000095014402005220,TRACTOR SUPPLY CO  DE ,10-Q,2002-05-13,https://mcc.law.stanford.edu/data/916365/000095014402005220/g76225ex10-64.txt,EX-10.64,EX-10,text/plain,services,"[""great american group inc"",""quality stores inc"",""tractor supply co de"",""tractor supply company"",""tsc""]","[""great american group"",""quality stores inc"",""tractor supply co de"",""tractor supply company"",""tsc""]",0,false,true,false,false,false,916365/000095014402005220/g76225ex10-64.txt
2002,QTR2,917464,000095013402006515,EOTT ENERGY PARTNERS LP,10-K,2002-05-31,https://mcc.law.stanford.edu/data/917464/000095013402006515/d97278exv10w26.txt,EX-10.26,EX-10,text/plain,services,"[""eott energy operating limited"",""eott energy partners lp"",""koch petroleum group lp""]","[""eott energy operating limited"",""eott energy partners lp"",""koch petroleum group lp""]",0,false,true,false,false,false,917464/000095013402006515/d97278exv10w26.txt
